case_id,user_id,image_id,image_label,selected_option,satisfaction,confidence,understanding,mean_helpfulness,age_range,education_level,occupation_raw,ai_knowledge_level,domain_knowledge_level,preferred_response_length,preferred_technical_level,preferred_format,perceived_error_impact,preferred_explanation_types_raw,main_goals_raw,case_local_id,timestamp,occupation_list,ai_knowledge_raw,ai_knowledge_desc,domain_knowledge_raw,domain_knowledge_desc,preferred_explanation_types_list,main_goals_list,free_comment,original_image_path,domain,model_predicted_class,model_confidence,initial_description,vqa_support_description,option_A_type,option_B_type,option_C_type,option_D_type,option_E_type,option_F_type
C0188,U018,1,img_01,Opción A,2,2,2,2.0,18–24,Bachillerato/FP,Estudiante,2,2,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,Explicaciones con comparaciones o contraejemplos,"Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti",1,2026-04-05 23:14:00.813,"[""Estudiante""]","2 Conozco la idea general (p. ej., “ChatGPT”, “reconocimiento de caras”), pero no sé cómo funciona.","Conozco la idea general (p. ej., “ChatGPT”, “reconocimiento de caras”), pero no sé cómo funciona.","2 Básico: reconozco animales comunes (león, elefante…), poco más.","Básico: reconozco animales comunes (león, elefante…), poco más.","[""Explicaciones con comparaciones o contraejemplos""]","[""Efectividad: recibir una explicación útil para realizar mejor la tarea"", ""Satisfacción: que la explicación resulte clara y útil para ti""]",Más explicación sobre el funcionamiento de la IA,,Animales salvajes,,,,,Anchor,Grad-CAM,IG,LIME,Saliency,
C0189,U018,2,img_02,Opción D,2,2,2,2.0,18–24,Bachillerato/FP,Estudiante,2,2,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,Explicaciones con comparaciones o contraejemplos,"Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti",2,2026-04-05 23:14:00.813,"[""Estudiante""]","2 Conozco la idea general (p. ej., “ChatGPT”, “reconocimiento de caras”), pero no sé cómo funciona.","Conozco la idea general (p. ej., “ChatGPT”, “reconocimiento de caras”), pero no sé cómo funciona.","2 Básico: reconozco animales comunes (león, elefante…), poco más.","Básico: reconozco animales comunes (león, elefante…), poco más.","[""Explicaciones con comparaciones o contraejemplos""]","[""Efectividad: recibir una explicación útil para realizar mejor la tarea"", ""Satisfacción: que la explicación resulte clara y útil para ti""]",Más explicación sobre el funcionamiento de la IA,,Animales salvajes,,,,,Anchor,Grad-CAM,IG,LIME,Saliency,
C0190,U018,3,img_03,Opción A,2,2,2,2.0,18–24,Bachillerato/FP,Estudiante,2,2,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,Explicaciones con comparaciones o contraejemplos,"Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti",3,2026-04-05 23:14:00.813,"[""Estudiante""]","2 Conozco la idea general (p. ej., “ChatGPT”, “reconocimiento de caras”), pero no sé cómo funciona.","Conozco la idea general (p. ej., “ChatGPT”, “reconocimiento de caras”), pero no sé cómo funciona.","2 Básico: reconozco animales comunes (león, elefante…), poco más.","Básico: reconozco animales comunes (león, elefante…), poco más.","[""Explicaciones con comparaciones o contraejemplos""]","[""Efectividad: recibir una explicación útil para realizar mejor la tarea"", ""Satisfacción: que la explicación resulte clara y útil para ti""]",Más explicación sobre el funcionamiento de la IA,,Animales salvajes,,,,,Anchor,Grad-CAM,IG,LIME,Saliency,
C0191,U018,4,img_04,Opción E,3,3,3,3.0,18–24,Bachillerato/FP,Estudiante,2,2,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,Explicaciones con comparaciones o contraejemplos,"Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti",4,2026-04-05 23:14:00.813,"[""Estudiante""]","2 Conozco la idea general (p. ej., “ChatGPT”, “reconocimiento de caras”), pero no sé cómo funciona.","Conozco la idea general (p. ej., “ChatGPT”, “reconocimiento de caras”), pero no sé cómo funciona.","2 Básico: reconozco animales comunes (león, elefante…), poco más.","Básico: reconozco animales comunes (león, elefante…), poco más.","[""Explicaciones con comparaciones o contraejemplos""]","[""Efectividad: recibir una explicación útil para realizar mejor la tarea"", ""Satisfacción: que la explicación resulte clara y útil para ti""]",Más explicación sobre el funcionamiento de la IA,,Animales salvajes,,,,,Anchor,Grad-CAM,IG,LIME,Saliency,
C0192,U018,5,img_05,Opción D,3,4,4,3.6666666666666665,18–24,Bachillerato/FP,Estudiante,2,2,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,Explicaciones con comparaciones o contraejemplos,"Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti",5,2026-04-05 23:14:00.813,"[""Estudiante""]","2 Conozco la idea general (p. ej., “ChatGPT”, “reconocimiento de caras”), pero no sé cómo funciona.","Conozco la idea general (p. ej., “ChatGPT”, “reconocimiento de caras”), pero no sé cómo funciona.","2 Básico: reconozco animales comunes (león, elefante…), poco más.","Básico: reconozco animales comunes (león, elefante…), poco más.","[""Explicaciones con comparaciones o contraejemplos""]","[""Efectividad: recibir una explicación útil para realizar mejor la tarea"", ""Satisfacción: que la explicación resulte clara y útil para ti""]",Más explicación sobre el funcionamiento de la IA,,Animales salvajes,,,,,Anchor,Grad-CAM,IG,LIME,Saliency,
C0193,U018,6,img_06,Opción C,3,3,3,3.0,18–24,Bachillerato/FP,Estudiante,2,2,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,Explicaciones con comparaciones o contraejemplos,"Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti",6,2026-04-05 23:14:00.813,"[""Estudiante""]","2 Conozco la idea general (p. ej., “ChatGPT”, “reconocimiento de caras”), pero no sé cómo funciona.","Conozco la idea general (p. ej., “ChatGPT”, “reconocimiento de caras”), pero no sé cómo funciona.","2 Básico: reconozco animales comunes (león, elefante…), poco más.","Básico: reconozco animales comunes (león, elefante…), poco más.","[""Explicaciones con comparaciones o contraejemplos""]","[""Efectividad: recibir una explicación útil para realizar mejor la tarea"", ""Satisfacción: que la explicación resulte clara y útil para ti""]",Más explicación sobre el funcionamiento de la IA,,Animales salvajes,,,,,Anchor,Grad-CAM,IG,LIME,Saliency,
C0194,U018,7,img_07,Opción C,4,3,3,3.3333333333333335,18–24,Bachillerato/FP,Estudiante,2,2,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,Explicaciones con comparaciones o contraejemplos,"Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti",7,2026-04-05 23:14:00.813,"[""Estudiante""]","2 Conozco la idea general (p. ej., “ChatGPT”, “reconocimiento de caras”), pero no sé cómo funciona.","Conozco la idea general (p. ej., “ChatGPT”, “reconocimiento de caras”), pero no sé cómo funciona.","2 Básico: reconozco animales comunes (león, elefante…), poco más.","Básico: reconozco animales comunes (león, elefante…), poco más.","[""Explicaciones con comparaciones o contraejemplos""]","[""Efectividad: recibir una explicación útil para realizar mejor la tarea"", ""Satisfacción: que la explicación resulte clara y útil para ti""]",Más explicación sobre el funcionamiento de la IA,,Animales salvajes,,,,,Anchor,Grad-CAM,IG,LIME,Saliency,
C0195,U018,8,img_08,Opción E,3,4,3,3.3333333333333335,18–24,Bachillerato/FP,Estudiante,2,2,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,Explicaciones con comparaciones o contraejemplos,"Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti",8,2026-04-05 23:14:00.813,"[""Estudiante""]","2 Conozco la idea general (p. ej., “ChatGPT”, “reconocimiento de caras”), pero no sé cómo funciona.","Conozco la idea general (p. ej., “ChatGPT”, “reconocimiento de caras”), pero no sé cómo funciona.","2 Básico: reconozco animales comunes (león, elefante…), poco más.","Básico: reconozco animales comunes (león, elefante…), poco más.","[""Explicaciones con comparaciones o contraejemplos""]","[""Efectividad: recibir una explicación útil para realizar mejor la tarea"", ""Satisfacción: que la explicación resulte clara y útil para ti""]",Más explicación sobre el funcionamiento de la IA,,Animales salvajes,,,,,Anchor,Grad-CAM,IG,LIME,Saliency,
C0196,U018,9,img_09,Opción E,3,2,3,2.6666666666666665,18–24,Bachillerato/FP,Estudiante,2,2,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,Explicaciones con comparaciones o contraejemplos,"Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti",9,2026-04-05 23:14:00.813,"[""Estudiante""]","2 Conozco la idea general (p. ej., “ChatGPT”, “reconocimiento de caras”), pero no sé cómo funciona.","Conozco la idea general (p. ej., “ChatGPT”, “reconocimiento de caras”), pero no sé cómo funciona.","2 Básico: reconozco animales comunes (león, elefante…), poco más.","Básico: reconozco animales comunes (león, elefante…), poco más.","[""Explicaciones con comparaciones o contraejemplos""]","[""Efectividad: recibir una explicación útil para realizar mejor la tarea"", ""Satisfacción: que la explicación resulte clara y útil para ti""]",Más explicación sobre el funcionamiento de la IA,,Animales salvajes,,,,,Anchor,Grad-CAM,IG,LIME,Saliency,
C0197,U018,10,img_10,Opción A,3,2,2,2.3333333333333335,18–24,Bachillerato/FP,Estudiante,2,2,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,Explicaciones con comparaciones o contraejemplos,"Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti",10,2026-04-05 23:14:00.813,"[""Estudiante""]","2 Conozco la idea general (p. ej., “ChatGPT”, “reconocimiento de caras”), pero no sé cómo funciona.","Conozco la idea general (p. ej., “ChatGPT”, “reconocimiento de caras”), pero no sé cómo funciona.","2 Básico: reconozco animales comunes (león, elefante…), poco más.","Básico: reconozco animales comunes (león, elefante…), poco más.","[""Explicaciones con comparaciones o contraejemplos""]","[""Efectividad: recibir una explicación útil para realizar mejor la tarea"", ""Satisfacción: que la explicación resulte clara y útil para ti""]",Más explicación sobre el funcionamiento de la IA,,Animales salvajes,,,,,Anchor,Grad-CAM,IG,LIME,Saliency,
C0198,U018,11,img_11,Opción E,1,1,1,1.0,18–24,Bachillerato/FP,Estudiante,2,2,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,Explicaciones con comparaciones o contraejemplos,"Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti",11,2026-04-05 23:14:00.813,"[""Estudiante""]","2 Conozco la idea general (p. ej., “ChatGPT”, “reconocimiento de caras”), pero no sé cómo funciona.","Conozco la idea general (p. ej., “ChatGPT”, “reconocimiento de caras”), pero no sé cómo funciona.","2 Básico: reconozco animales comunes (león, elefante…), poco más.","Básico: reconozco animales comunes (león, elefante…), poco más.","[""Explicaciones con comparaciones o contraejemplos""]","[""Efectividad: recibir una explicación útil para realizar mejor la tarea"", ""Satisfacción: que la explicación resulte clara y útil para ti""]",Más explicación sobre el funcionamiento de la IA,,Animales salvajes,,,,,Anchor,Grad-CAM,IG,LIME,Saliency,
C0199,U019,1,img_01,Opción B,4,4,5,4.333333333333333,25–34,Doctorado,"Investigador/a (académico), Docente / profesor/a",5,2,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto detallado + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones centradas en atributos o características concretas","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema, Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti",1,2026-04-06 13:29:28.095,"[""Investigador/a (académico)"", ""Docente / profesor/a""]","5 Experto: trabajo/investigo en IA; implemento, entreno y evalúo modelos con regularidad.","Experto: trabajo/investigo en IA; implemento, entreno y evalúo modelos con regularidad.","2 Básico: reconozco animales comunes (león, elefante…), poco más.","Básico: reconozco animales comunes (león, elefante…), poco más.","[""Explicaciones con ejemplos similares"", ""Explicaciones con comparaciones o contraejemplos"", ""Explicaciones centradas en atributos o características concretas""]","[""Transparencia: entender por qué el sistema tomó esa decisión"", ""Confianza: sentir mayor seguridad en la respuesta del sistema"", ""Efectividad: recibir una explicación útil para realizar mejor la tarea"", ""Satisfacción: que la explicación resulte clara y útil para ti""]",,,Animales salvajes,,,,,Anchor,Grad-CAM,IG,LIME,Saliency,
